"Gene","Module"
"1558867_at","grey"
"227462_at","brown"
"238066_at","grey"
"1557756_a_at","grey"
"207818_s_at","grey"
"1553425_at","grey"
"1560915_at","grey"
"202663_at","grey"
"216521_s_at","turquoise"
"240390_at","grey"
"207385_at","grey"
"1561017_at","grey"
"1556471_at","grey"
"233455_at","grey"
"214483_s_at","grey"
"224294_at","grey"
"238868_at","grey"
"1563478_at","grey"
"217273_at","grey"
"210764_s_at","grey"
"220880_at","grey"
"1553202_at","grey"
"227952_at","grey"
"1556300_s_at","grey"
"1564807_at","grey"
"209837_at","turquoise"
"235416_at","grey"
"204999_s_at","grey"
"215879_at","grey"
"223573_s_at","turquoise"
"240230_s_at","brown"
"205764_at","grey"
"1554846_at","grey"
"1558280_s_at","grey"
"1555517_at","grey"
"223875_s_at","grey"
"231546_at","blue"
"244693_at","grey"
"233453_at","grey"
"231519_at","grey"
"1560721_at","brown"
"230652_at","turquoise"
"1553878_at","grey"
"1565918_a_at","blue"
"1566551_at","grey"
"1559363_at","grey"
"208235_x_at","grey"
"204595_s_at","blue"
"1554742_at","grey"
"1556019_at","turquoise"
"234569_at","grey"
"219932_at","grey"
"238769_at","blue"
"233596_at","grey"
"232712_at","grey"
"1569512_at","blue"
"223589_at","turquoise"
"206318_at","grey"
"230641_at","grey"
"205655_at","grey"
"232795_at","blue"
"226210_s_at","blue"
"1570579_at","grey"
"238922_at","grey"
"207646_s_at","grey"
"1561087_at","grey"
"1564351_at","grey"
"1570064_at","grey"
"201820_at","grey"
"234067_at","grey"
"211088_s_at","grey"
"227484_at","blue"
"231299_at","turquoise"
"224568_x_at","brown"
"234621_at","grey"
"1562684_at","grey"
"1556491_at","grey"
"235749_at","grey"
"227674_at","grey"
"232260_at","grey"
"205778_at","turquoise"
"228979_at","grey"
"211871_x_at","turquoise"
"232629_at","grey"
"232086_at","turquoise"
"242754_at","grey"
"216080_s_at","turquoise"
"236470_at","blue"
"220943_s_at","turquoise"
"204293_at","grey"
